density total,temperature total,density cold,temperature cold,density hot,temperature hot,density_hot1,temperature hot1,density hot2,temperature hot2,density hot3,temperature hot3,s/c potential,pos_x,pos_y,pos_z,r,long,lat,magnetic_latitude,magnetic_colatitude,distance_from_dipole
0.3425,19.21,0.3318,8.443,0.1001,47.52,0.09807,20.8,0.004777,1176.0,0.004349,1318.0,0.8036,1.9517051708969508,-10.57831029222951,-20.870477684009558,23.479494042068616,-79.54644793574552,-62.73297713560793,8.557427373375777,81.44257262662423,23.215189961014207
0.1487,12.64,0.1646,12.77,,,,,,,,,1.192,1.979558779455894,-10.5687509656071,-20.855864372817113,23.46453129026199,-79.39124894933639,-62.72597879157145,8.600682371810505,81.3993176281895,23.200267781867087
0.07348,28.47,0.07771,24.15,,,,,,,,,1.452,2.0566223917990776,-10.54185331726056,-20.815331214769248,23.42303098673683,-78.96075933417235,-62.70651932384565,8.719976632594323,81.28002336740568,23.158879814896906
0.04447,40.49,0.03732,14.36,0.00487,241.1,0.003602,130.1,0.003543,427.6,0.002259,706.6,1.82,2.0843367924080227,-10.532017821160512,-20.800717107635577,23.40806893875084,-78.80554331738315,-62.69948589218946,8.762740546807814,81.23725945319218,23.14395819688414
0.1844,21.45,0.1872,11.56,0.04314,58.57,0.04595,37.79,0.000735,2566.0,0.001091,3379.0,1.023,2.1610135057878166,-10.504355585107941,-20.760180139810945,23.36656896225859,-78.37498939807206,-62.679927975219705,8.880670046161805,81.11932995383819,23.102570163186165
0.09088,56.93,0.05501,14.53,0.02629,155.6,0.01551,149.7,,,0.01667,198.8,1.151,2.188588128969749,-10.494244926065717,-20.745564081433905,23.351606446311223,-78.21974404262318,-62.67285863967366,8.922940927705897,81.0770590722941,23.08764793596603
0.06401,75.76,0.05764,37.9,0.003986,610.7,0.005356,453.6,,,0.004343,519.7,1.301,2.2648703460093613,-10.465823068841143,-20.705023286340726,23.31010680971736,-77.78912552669256,-62.65320153866781,9.039490935369622,80.96050906463037,23.04625984361659
0.05951,54.66,0.05685,43.13,,,,,,,,,1.36,2.2923013747370526,-10.455439439193228,-20.690405844878008,23.295144418634123,-77.63385682774238,-62.64609630968105,9.081261800089656,80.91873819991035,23.031337596712735
0.055,50.72,0.05987,37.09,0.001419,817.4,0.001844,482.9,0.003623,14560.0,0.00179,5693.0,1.526,2.3681815623932128,-10.426263010617788,-20.649861204807525,23.253645134835327,-77.20317341944143,-62.62633928360693,9.196417629590385,80.80358237040961,22.989949453898124
0.0753,76.29,0.07346,27.91,0.002815,1406.0,0.003036,1118.0,,,0.003327,2480.0,1.284,2.549163355988583,-10.353953559546017,-20.552487299954812,23.153991499168228,-76.16875141488153,-62.57859287154812,9.468710145227636,80.53128985477237,22.890561480536118
0.1,54.59,0.09867,22.61,0.006025,588.4,0.004821,143.3,0.002359,3869.0,0.002522,983.3,1.196,2.6240059117681267,-10.322913284692113,-20.51193296955588,23.11249315534394,-75.73790447846285,-62.55858274296259,9.580316490444526,80.41968350955547,22.849173249431896
0.09332,29.27,0.09719,23.47,,,,,,,,,1.268,2.6509132015546144,-10.311588877797536,-20.49731063674888,23.097531238776867,-75.5825532357959,-62.55134975530728,9.620295721568416,80.37970427843159,22.83425095803808
0.1037,41.34,0.1043,24.22,0.003399,602.5,0.002911,224.7,0.00188,1679.0,0.001798,2099.0,1.195,2.7253278442928686,-10.279812290115578,-20.45675239874273,23.05603329461414,-75.15164036253482,-62.531237050254404,9.730456755117677,80.26954324488233,22.792862707446634
0.1413,38.92,0.1268,19.91,0.008473,310.7,0.004945,255.9,,,0.003875,331.1,1.02,2.7520795413349686,-10.268223376136495,-20.442128653785222,23.0410715246053,-74.99626529281083,-62.523966940022746,9.769912267520054,80.23008773247994,22.77794041069845
0.1231,27.45,0.128,22.2,,,,,,,,,1.145,2.8260590166256945,-10.235715856226784,-20.401566489911392,22.99957399381865,-74.56528618039277,-62.50375088399151,9.878613469309018,80.12138653069098,22.736552149970066
0.1155,39.56,0.1098,21.15,0.004208,489.6,0.004945,340.0,0.00137,950.7,0.005764,332.3,1.128,2.8526525169859274,-10.223864388020084,-20.38694132622178,22.98461237537194,-74.40988717372382,-62.49644337056863,9.917540035981856,80.08245996401814,22.721629851312247
0.1282,38.63,0.1298,23.37,0.003192,674.4,0.003514,408.5,0.002231,8242.0,0.00144,2468.0,1.077,2.926189634391077,-10.190631388046627,-20.346375218231252,22.9431152720051,-73.97884151803868,-62.47612318142495,10.024766931238299,79.9752330687617,22.680241590205956
0.1401,45.31,0.1421,24.26,0.002292,1391.0,0.001763,952.2,,,0.001441,2672.0,1.016,3.1246094424080377,-10.097528944871598,-20.235977060770352,22.830200230487012,-72.8056851927755,-62.42043915469125,10.310984154297694,79.6890158457023,22.567621104625598
0.2035,37.96,0.1873,24.65,0.01432,194.1,0.005995,274.1,,,0.01034,217.0,0.8172,3.297627099525645,-10.012156538287444,-20.13853211551807,22.730554300378394,-71.77006464208155,-62.37081694849677,10.556726257479703,79.44327374252029,22.468233135614874
0.1733,33.91,0.1684,26.33,0.01612,212.6,0.01962,196.3,0.001998,7172.0,0.00152,3254.0,0.9226,3.3690863814435583,-9.975728235633957,-20.097948028749645,22.689059298330875,-71.33871571976717,-62.350018271031686,10.657141044601596,79.3428589553984,22.426844999911
0.1495,39.17,0.1496,32.4,,,,,,,0.002353,352.6,0.9358,3.39476430406988,-9.962468762433438,-20.083314942348512,22.674098606035212,-71.18318307286586,-62.34249989805646,10.693065796592188,79.3069342034078,22.411922756751867
0.156,49.72,0.157,36.4,0.009014,358.4,0.009872,245.5,0.0001886,7185.0,0.001494,2390.0,0.8995,3.4657428556014174,-9.925346211680612,-20.042726808419676,22.632604111763623,-70.75176589853591,-62.32159264379356,10.791927622422874,79.20807237757712,22.37053467893181
0.1697,44.34,0.1664,35.51,0.00563,338.8,0.004964,417.9,,,0.005452,417.9,0.8591,3.4912462319705213,-9.911837491238435,-20.028092259378408,22.617643605272885,-70.59620858598386,-62.31403497407075,10.827289917934804,79.1727100820652,22.35561245869268
0.9076,18.64,0.8986,11.31,0.2397,44.5,0.2354,24.84,,,0.4602,22.0,0.4786,3.5617372955565973,-9.874026591129164,-19.987500059058064,22.57614963397724,-70.16472284127447,-62.29301830844993,10.924584682824166,79.07541531717584,22.31422445021521
0.3339,31.54,0.2621,12.29,0.04776,135.2,0.04047,78.73,0.006417,561.8,0.004602,751.4,0.7087,3.5870637014601248,-9.860270762201623,-19.97286404044355,22.561189318834767,-70.00914074922893,-62.28542103958152,10.959379450582647,79.04062054941735,22.299302257106064
0.4283,24.61,0.3969,13.93,0.3603,30.25,0.3625,24.25,0.001965,1518.0,0.001389,1894.0,0.6412,3.657060588226008,-9.821777477509858,-19.93226775450329,22.51969588606577,-69.57758611595274,-62.26429411967967,11.055093124898294,78.94490687510171,22.25791432986759
0.226,44.33,0.1707,21.4,0.02965,171.3,0.01752,108.0,0.003424,659.9,0.00309,794.4,0.7616,3.6822076247534534,-9.807776702356598,-19.917630259333702,22.50473576789132,-69.42197912818578,-62.256656946207976,11.089315319975478,78.91068468002452,22.242992168206694
0.1815,44.5,0.1807,29.45,0.003032,998.5,0.002785,650.3,,,0.001826,2422.0,0.8658,3.7517037157247475,-9.768607062816253,-19.877029868272224,22.46324288927297,-68.99035528483101,-62.23541892049169,11.183433948423916,78.81656605157609,22.2016043342657
0.1778,42.25,0.1687,28.42,0.006035,387.0,0.003541,297.2,0.001756,941.5,0.002359,842.2,0.8634,3.7766690089891592,-9.754363527097272,-19.862390889516593,22.44828297376386,-68.83472328564181,-62.2277415338611,11.217078553011465,78.78292144698854,22.18668220848083
0.1304,51.77,0.1365,29.68,0.002534,1341.0,0.001831,799.0,,,0.001367,2541.0,1.018,3.8456577554384945,-9.714523626803144,-19.821786373832815,22.40679066527701,-68.40302990917434,-62.20639154222252,11.309588257781103,78.6904117422189,22.145294480341832
0.292,27.4,0.2348,17.35,0.03894,81.86,0.03661,84.02,,,0.03768,82.15,0.7307,4.009777250070779,-9.616864742396976,-19.72426841480388,22.30715503079613,-67.36617468658193,-62.15478356901965,11.526856550908704,78.4731434490913,22.045908573485775
0.2454,42.68,0.2314,20.53,0.01592,369.9,0.01976,184.8,0.001827,1419.0,0.01875,192.1,0.7773,4.077469457074141,-9.575376273287098,-19.68365350099462,22.265664218603938,-66.93430605121299,-62.13314984287317,11.6152837909724,78.3847162090276,22.004521166210765
0.2709,26.89,0.2489,19.48,0.3463,27.23,0.3452,26.0,,,0.3452,26.0,0.757,4.101780326775178,-9.56030061988423,-19.66900927357996,22.25070505839878,-66.77858558728362,-62.1253292350813,11.646867745979119,78.35313225402088,21.989599202443415
0.198,34.82,0.1991,26.34,0.004887,495.4,0.004499,205.4,0.001207,3558.0,0.001635,1023.0,0.8697,4.168942831444353,-9.518163713984196,-19.628390165523516,22.20921487374277,-66.34664627193465,-62.1035804628333,11.733638154699067,78.26636184530093,21.948211946927923
0.2358,32.15,0.223,24.24,0.005042,307.8,0.003917,475.4,,,0.004257,475.0,0.7867,4.193061593997466,-9.50285541630523,-19.613744422297252,22.19425594286627,-66.19090026538079,-62.09571821401302,11.764622313080356,78.23537768691965,21.93329004039391
0.1993,27.37,0.1965,25.84,0.001242,207.4,0.00136,216.2,,,0.001223,696.7,0.8716,4.259688171619701,-9.460076447090897,-19.573121099791795,22.15276640267205,-65.75888993771154,-62.07385349524735,11.849722407702577,78.15027759229743,21.891902950502796
0.2382,34.04,0.201,20.4,0.01936,154.5,0.01181,112.5,0.002125,853.3,0.003099,487.6,0.7782,4.283612596190333,-9.444537813774778,-19.558473833375736,22.137807707198686,-65.60311826704219,-62.065949279058174,11.880101926046297,78.1198980739537,21.87698110619039
0.2147,32.89,0.2156,23.4,0.004342,538.1,0.004679,322.4,0.001307,3569.0,0.001803,1450.0,0.8445,4.349697095619817,-9.401123214604013,-19.517846276075343,22.096318828626593,-65.17103659302362,-62.04396770409567,11.963518321882908,78.03648167811708,21.835594196118418
0.2385,32.02,0.2052,21.05,0.01888,132.4,0.01177,106.2,0.003132,3823.0,0.002947,376.4,0.782,4.3734249776165255,-9.385356575947503,-19.50319747917638,22.081360374856278,-65.01523913856357,-62.03602119091025,11.993288392394092,78.00671160760591,21.820672419275404
0.1966,34.57,0.1982,24.86,0.003802,608.1,0.004541,395.2,0.001233,7105.0,0.001838,792.8,0.8749,4.4389613221248245,-9.341312839111032,-19.462565666589718,22.039872175304865,-64.58308578079338,-62.01392184069141,12.075007806892081,77.92499219310791,21.77928570355193
0.2436,35.15,0.2005,20.55,0.02266,146.4,0.01407,111.8,0.001805,764.5,0.004476,292.9,0.7629,4.462490484086079,-9.3253205463764,-19.447915331724776,22.024913969483837,-64.42726242035441,-62.00593269740456,12.104163659554661,77.89583634044534,21.76436399940769
0.1794,36.41,0.1811,26.5,0.004183,533.4,0.004893,371.6,0.00166,6282.0,0.001513,1673.0,0.902,4.527472671582017,-9.280654222419981,-19.407279243213726,21.983426466593375,-63.995037040123975,-61.98371464336969,12.184172915839207,77.81582708416079,21.722977492901055
0.2754,37.62,0.1778,20.39,0.0566,94.71,0.03858,53.27,0.003177,657.0,0.002415,908.2,0.7063,4.681833423562394,-9.171549505316916,-19.309684432877955,21.883802170367794,-62.95689063752217,-61.93000135594873,12.37112317867381,77.62887682132619,21.62359425258819
0.252,41.65,0.2315,25.7,0.7933,41.39,0.7896,39.05,0.001323,1596.0,0.001276,1820.0,0.7232,4.745404454858672,-9.125355746657466,-19.269037563288435,21.842316487924712,-62.52448370654882,-61.90748241648278,12.446800119714863,77.55319988028513,21.582208336439752
0.215,31.59,0.2111,28.72,0.001097,307.7,0.002524,565.0,,,0.002705,565.0,0.8118,4.768221341076884,-9.108592479347971,-19.254381786536328,21.82735920110441,-62.36856870580056,-61.89934139485081,12.473769218504353,77.52623078149564,21.567286930423165
0.1753,47.58,0.1752,28.13,0.004141,766.0,0.003405,876.9,,,0.003405,876.9,0.8729,4.831216915049795,-9.061800172890385,-19.21373114371678,21.785874866910707,-61.93609467942127,-61.87670074652133,12.547689733048637,77.45231026695136,21.525901864755976
0.2235,39.16,0.2267,27.11,,,,,,,0.003565,190.3,0.7876,4.853826509876984,-9.044821419564032,-19.1990732188649,21.770917269677092,-61.78014708557792,-61.868515231193136,12.574024687807688,77.4259753121923,21.51097997034551
0.276,23.61,0.2744,22.84,,,,,,,,,0.7668,4.916241865667466,-8.99743670945154,-19.15841820549218,21.72943371463835,-61.347599487076785,-61.84575158143977,12.646177186674654,77.35382281332535,21.469595185155715
0.271,30.29,0.2712,22.07,0.00457,458.5,0.002611,274.7,0.00124,1761.0,0.001514,1577.0,0.7574,4.9386412448348525,-8.980245590090309,-19.143758700903394,21.714476401744868,-61.19162530226389,-61.83752153959612,12.671872394759454,77.32812760524055,21.45467339487534
0.2677,34.38,0.2725,22.39,0.00243,1440.0,0.002248,1227.0,,,0.001713,2096.0,0.7671,5.000470801389462,-8.932275331724679,-19.103099295438724,21.67299364482621,-60.75900378081153,-61.8146339053673,12.742244352746377,77.25775564725362,21.413288906910818
0.3056,31.26,0.2885,20.15,0.02025,174.9,0.01487,102.1,0.001616,1225.0,0.001581,1186.0,0.7085,5.022657966519742,-8.914874327755093,-19.088438203343657,21.658036623184028,-60.603002878974884,-61.80635898071562,12.767295321359745,77.23270467864026,21.3983672268909
0.2851,31.79,0.2973,24.27,0.005033,557.7,0.005911,294.2,0.002078,6849.0,0.00163,2028.0,0.7456,5.083896220952544,-8.866325429281297,-19.047774384229648,21.616554683756867,-60.17030708198108,-61.78334636871524,12.835874344295755,77.16412565570424,21.356983053409905
0.3219,31.28,0.3324,24.63,0.003665,581.0,0.003358,454.7,0.0008911,2432.0,0.001591,1309.0,0.6846,5.105869202159518,-8.848717040854506,-19.033111696802422,21.60159796037384,-60.014279334998896,-61.77502620121741,12.860276628777264,77.13972337122274,21.34206148991541
0.2943,35.88,0.2975,22.85,0.002725,1428.0,0.002316,1106.0,,,0.00172,2225.0,0.7222,5.166510730554546,-8.799596462020764,-18.99244344218683,21.560116857939548,-59.58150890585165,-61.751887607616226,12.927050457823379,77.07294954217662,21.30067764841195
0.1977,49.21,0.1831,29.07,0.009782,369.4,0.005405,327.3,,,0.007521,285.6,0.7961,5.310325219255938,-8.67994733877416,-18.894768945716613,21.460506360525958,-58.54202488547179,-61.69594052655105,13.081938988378338,76.91806101162166,21.201299191468244
0.1909,50.52,0.1746,27.89,1.77,36.2,1.766,34.96,0.00185,1822.0,0.001858,2588.0,0.8073,5.369451722611653,-8.629428340815716,-18.854089506117376,21.419027438131174,-58.10906630929447,-61.672482517587945,13.144147120842652,76.85585287915735,21.159916259384403
0.174,51.1,0.1677,31.41,,,,,,,0.005041,566.3,0.8396,5.390659959331858,-8.611114060253312,-18.83942117257023,21.404071815272054,-57.95294358667233,-61.66400110960078,13.166244734818461,76.83375526518154,21.1449951550506
0.1721,57.22,0.1702,31.21,0.005717,822.0,0.004195,670.8,,,0.002837,987.0,0.8601,5.449171379067342,-8.560048136782884,-18.798737219999566,21.362593800591814,-57.51990911696138,-61.640413521473086,13.226605886845082,76.77339411315492,21.103612619485748
0.1771,41.5,0.1807,31.12,,,,,,,,,0.8669,5.470156921889478,-8.541537947174515,-18.784067255155573,21.34763850872797,-57.36375896420862,-61.631885202774555,13.248035447241579,76.75196455275842,21.088691661549124
0.1866,32.02,0.1941,30.79,,,,,,,,,0.8637,5.528048193952668,-8.489932280305803,-18.74337876710258,21.306161422600592,-56.93064823558489,-61.60816698293053,13.306538015815944,76.69346198418405,21.047309541822216
0.2121,43.95,0.2156,32.54,0.003272,729.3,0.002057,602.5,0.001068,1771.0,0.001615,1344.0,0.7801,5.548809231621593,-8.471228779774348,-18.72870716288406,21.291206469368312,-56.77447052042078,-61.59959137203212,13.327295366973699,76.6727046330263,21.032388737391162
0.2339,42.85,0.2249,29.34,0.01227,324.7,0.01329,198.7,0.001834,5460.0,0.001778,1776.0,0.7559,5.606074564900647,-8.419091340247654,-18.688014693446387,21.249730920769967,-56.341289304931124,-61.57574179541015,13.383927112609104,76.6160728873909,20.991007639734597
0.207,42.0,0.2076,32.54,0.003929,467.9,0.002578,335.3,0.0009901,1899.0,0.001253,1289.0,0.7907,5.626608512047683,-8.400197889169233,-18.67334201831814,21.234776901539053,-56.18509003364355,-61.56711884634389,13.404007377399997,76.59599262260001,20.976087582359774
0.2025,44.33,0.1953,29.52,0.01152,333.0,0.0123,201.9,0.000511,4251.0,0.001731,1797.0,0.8084,5.683245434774307,-8.347533730438101,-18.63264381442754,21.19330114842918,-55.75181954184338,-61.54313582255982,13.458759404859261,76.54124059514074,20.934705767449255
0.17,47.88,0.1705,32.15,0.001913,1322.0,0.00164,714.4,0.00106,3631.0,0.003555,820.5,0.8725,5.703551351481643,-8.328452221990503,-18.617969483516216,21.178347483269505,-55.59559244242178,-61.5344648078527,13.478159348547916,76.52184065145208,20.919785878093172
0.1756,47.19,0.1735,21.62,0.004659,1091.0,0.004937,661.6,0.007026,1223.0,0.004269,1689.0,0.9265,5.892111512740142,-8.146032646937808,-18.47951068057773,21.037279789866556,-54.121386678501466,-61.45202964566145,13.652232580991999,76.347767419008,20.77903438809313
0.2561,27.45,0.2433,16.78,0.0171,167.0,0.01635,91.88,0.0007375,3024.0,0.0009899,2605.0,0.8082,5.946505811191477,-8.091587975745242,-18.43879626934924,20.9958075623284,-53.68784379437051,-61.42757356730809,13.700313139534169,76.29968686046583,20.737654285352704
0.2102,23.51,0.2092,19.48,0.0004472,1730.0,0.0009885,2311.0,,,0.001038,2211.0,0.8994,5.9660002243149695,-8.071869186796752,-18.42411608026346,20.980855182387295,-53.53151824714107,-61.41873129553679,13.71730091622933,76.28269908377067,20.72273502680061
0.27,24.41,0.2472,15.97,0.02412,107.6,0.02332,66.32,0.001602,4289.0,0.001236,3522.0,0.8002,6.019743448324741,-8.016932553808706,-18.383396983082832,20.939384026126113,-53.097896665814716,-61.39413746294534,13.763451423533441,76.23654857646656,20.681355475504002
0.2225,31.24,0.216,17.9,,,,,,,0.005213,650.0,0.8629,6.039002314744417,-7.997037742991088,-18.36871510020275,20.92443203656264,-52.941542675631744,-61.385245319711686,13.779741458073028,76.22025854192697,20.666436419782503
0.2227,26.28,0.2254,19.1,,,,,,,0.009764,1137.0,0.8538,6.111111752523337,-7.921548543365312,-18.313307707928892,20.86801038388686,-52.35145944039416,-61.35157016424459,13.83954017269971,76.16045982730029,20.610138597664243
0.2257,29.12,0.2208,20.91,,,,,,,0.004154,1003.0,0.8324,6.182322620668522,-7.845411870388008,-18.257893870861288,20.811590256433767,-51.76126801613943,-61.31770425837729,13.896683276988288,76.10331672301172,20.553841591814347
0.2363,37.06,0.2284,21.72,0.008715,416.5,0.003804,173.1,,,0.004811,172.4,0.7978,6.252629117756833,-7.768638059369867,-18.202473556036438,20.75517168659215,-51.17096787151088,-61.28364601414622,13.95115724354374,76.04884275645625,20.497545434082074
0.2462,27.52,0.2395,21.12,0.006871,258.2,0.009885,276.2,,,0.002395,1081.0,0.801,6.491497671531344,-7.4950631509154375,-18.008451580886295,20.55771976647297,-49.10406058368235,-61.162906077667046,14.12060548426674,75.87939451573327,20.300516359186084
0.2407,35.29,0.2249,21.2,0.02025,191.3,0.02188,97.86,0.0005665,3503.0,0.001871,974.5,0.7926,6.540221932076525,-7.4366788787820335,-17.967696575791777,20.516257356220144,-48.669836534530425,-61.13724216208552,14.151963794000324,75.84803620599968,20.25914164178978
0.2088,21.97,0.2269,23.61,,,,,,,,,0.9109,6.557665686204151,-7.415551403368061,-17.953001713421415,20.501308553117426,-48.51326479524026,-61.127962596702375,14.16290763018175,75.83709236981825,20.24422436181212
0.2568,19.09,0.2503,16.08,0.1844,22.23,0.1847,22.45,,,0.1847,22.45,0.8333,6.605703804630915,-7.356740239149154,-17.91224181427547,20.45984742156965,-48.07895870093778,-61.10215082747372,14.192254100653171,75.80774589934683,20.202850401634187
0.2266,26.37,0.2208,18.53,0.002053,784.8,0.002473,991.9,,,0.002253,1225.0,0.8596,6.6228994996649835,-7.33546025880669,-17.89754518278568,20.444899084149323,-47.922357306761725,-61.092817729432355,14.202471005856438,75.79752899414356,20.18793339938642
0.2211,25.46,0.2262,21.49,0.001959,509.6,0.003099,398.5,0.002384,12180.0,0.001812,6869.0,0.8597,6.6702477587932965,-7.276230026011543,-17.856780364220594,20.403439257417684,-47.48796876129601,-61.066856855235635,14.229796966446285,75.77020303355371,20.14656022294398
0.2414,31.33,0.2429,23.57,0.001871,990.6,0.002762,407.2,0.001627,6990.0,0.001143,908.4,0.8012,6.79650221203029,-7.113537650737605,-17.745837259384256,20.29062838512264,-46.30565033672129,-60.99565410335721,14.296594473626035,75.70340552637397,20.033983197478157
0.2173,33.87,0.2177,24.04,0.005972,444.0,0.007743,514.3,,,0.008356,514.3,0.827,6.904758643594974,-6.968167196144591,-17.64790805389615,20.191079829432045,-45.26187822158765,-60.932127199101785,14.346305748103921,75.65369425189608,19.93463866536516
0.2331,29.17,0.2396,23.37,0.002874,562.7,0.003394,345.6,0.0009222,2567.0,0.001283,2333.0,0.8203,6.948959022606694,-6.907148751078316,-17.607120791976957,20.149626248411085,-44.82711271682646,-60.905479360137846,14.364437950913471,75.63556204908653,19.8932693987333
0.2329,38.85,0.2311,23.01,0.007093,585.5,0.006697,251.7,,,0.007822,251.7,0.803,6.964767613649024,-6.88508079545225,-17.592414269303365,20.13468066036381,-44.6703452738128,-60.895843539576006,14.370603648472851,75.62939635152715,19.878354116581793
0.2847,24.14,0.2867,20.64,0.001347,878.0,0.002624,1329.0,,,0.002792,14770.0,0.7804,7.023811736966345,-6.801484963587159,-17.536913592184447,20.078283476582158,-44.07869695896108,-60.85934706444952,14.392091570765722,75.60790842923427,19.822070850616488
0.2558,37.61,0.2544,24.33,0.003975,901.6,0.004777,935.0,,,0.004291,1033.0,0.7588,7.081886747959254,-6.717390610839668,-17.481405986296433,20.021888317220196,-43.48693269929291,-60.82263594092609,14.4107596875592,75.5892403124408,19.765788908366062
0.2714,36.56,0.2709,24.76,0.004058,894.2,0.004826,947.2,,,0.00503,947.2,0.7388,7.138988501775304,-6.632808682461754,-17.42589141497699,19.965495221836818,-42.89505191180036,-60.78570831541594,14.426598480731936,75.57340151926806,19.709508331342835
